product_id,seller_id,title,current_price,was_price,location,image_url,product_url,tags,first_seen_date,last_seen_date,closing_date
7830247669820,6647622139964,שעון גלקסי 3 קלאסי,₪220,₪250,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010084_20241022132012_large.jpg?v=1742977676,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-גלקסי-3-קלאסי,,2025-05-20,2025-05-25,
7834001997884,6669435928636,שעון יד חכם - Apple watch 8,"₪1,350",,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010946_20241025111611_large.jpg?v=1729844187,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-יד-חכם-apple-watch-8,,2025-05-20,2025-05-25,
7834799636540,6774103965756,אפל ווטש,"₪1,500","₪1,600",קרית מוצקין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010138_20241101075641_large.jpg?v=1730440619,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/אפל-ווטש-121,,2025-05-20,2025-05-25,
7835660877884,6924803964988,Black Titanium Milanese 49מ״מ,₪450,₪550,קרית ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010969_20250428184551_large.jpg?v=1745855171,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-wach49-mm-black,,2025-05-20,2025-05-25,
7836975398972,7089063493692,שעון גרמין,"₪1,000","₪1,200",ירכא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010287_20241029190946_large.jpg?v=1730221814,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-גרמיין-1,,2025-05-20,2025-05-25,
7837545070652,7033471074364,שעון סמסונג,₪550,₪700,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010045_20241030111928_large.jpg?v=1730279978,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-סמסונג-41,,2025-05-20,2025-05-25,
7837584719932,6651530903612,שעון חכם,₪500,₪800,הרצליה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010383_20241030123927_large.jpg?v=1730284782,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-373,,2025-05-20,2025-05-25,
7840245710908,6892632735804,שעון חכם Samsung 7 44mm,"₪1,250",,אחוזת ברק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010684_20241103161954_large.jpg?v=1730643671,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-samsung-7-44mm,,2025-05-20,2025-05-25,
7840945537084,6858588094524,שעון חכם שיומי לבן,₪450,,בית דגן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010552_20250407085059_large.jpg?v=1744005083,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-שיקומי-לבן,,2025-05-20,2025-05-25,
7841165606972,6928809656380,שעון חכם סמסונג,₪350,,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010985_20241104225149_large.jpg?v=1730753522,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-סמסונג-46,,2025-05-20,2025-05-25,
